"TicketID","TransactionID","CreatedDate","SubjectNoHTML","TransactionContent"
"3228856","70529495","2025-07-24 19:33:10","New User accounts on KnACC 1 and KnACC 2 servers",""
"3229068","70521865","2025-07-24 15:28:39","HPC Other Issue: Assistance Request: Accessing JupyterHub on UMBC HPC",""
"3229182","70517777","2025-07-24 13:39:14","HPC Other Issue: how many processors can I get on cpu2024",""
"3229565","70456879","2025-07-22 03:04:18","HPC Slurm/Software Issue: Unable to connect to server through vscode remote SSH",""
"3229646","70453516","2025-07-21 20:12:43","HPC Other Issue: How to use DUO to log in to chip",""
"3229819","70797023","2025-08-08 14:05:53","Migrating pi_oates over to ceph",""
"3230084","70840671","2025-08-11 19:00:26","HPC Slurm/Software Issue: Unable to request the required resources for array job",""
"3230085","70840599","2025-08-11 18:58:09","HPC Slurm/Software Issue: Jobs were terminated with no explanation",""
"3230399","70594960","2025-07-29 15:57:04","HPC Other Issue: Jupyter notebook not recognizing python venv on chip",""
"3230574","70490660","2025-07-22 22:17:54","Request to Install NVIDIA HPC SDK (nvhpc)",""
"3230762","70488375","2025-07-22 20:02:44","HPC Other Issue: Missing Intel C Compiler (icc) in intel/2024a Environment ¿ WRF Build Issue",""
"3230837","70490631","2025-07-22 22:15:33","HPC Other Issue: Cannot login to chip.umbc.edu",""
"3230893","71313268","2025-08-28 18:11:35","HPC Slurm/Software Issue: MATLAB jobs disappearing or finishing with no output",""
"3231189","70576350","2025-07-28 18:08:19","HPC Other Issue: location of the the icx and ifort",""
"3231383","70510069","2025-07-23 19:38:04","HPC User Account: pratiks2 in Student Group",""
"3231432","70551551","2025-07-25 20:26:41","HPC User Account: pratiks2 in CARTA_345",""
"3231503","70512923","2025-07-23 23:50:52","HPC Other Issue: Cannot complete tensorflow[and-cuda] installation into new python venv; no output from inside a python venv when detecting GPUs",""
"3231551","70584040","2025-07-28 23:54:03","HPC User Account: bakhoin1 in Student Group",""
"3231726","70530233","2025-07-24 19:50:31","HPC Slurm/Software Issue: HPC Storage Issue",""
"3232111","70593365","2025-07-29 15:22:38","HPC Other Issue: Need help on chip",""
"3232359","70583650","2025-07-28 22:12:05","HPC Other Issue: BLAS an d LAPACK for ifort",""
"3232485","70901457","2025-08-13 20:17:36","HPC Slurm/Software Issue: Error 0:53 for submitting slurm job",""
"3232702","70613721","2025-07-30 14:33:02","HPC Slurm/Software Issue: Slurm ""CUDA devices are busy or unavailable"" error",""
"3232760","70575625","2025-07-28 17:50:33","Global Protect not working",""
"3233263","72092756","2025-10-03 19:53:15","Migrating Research Storage Volume to Ceph Cluster - pi_jianwu",""
"3233621","70580034","2025-07-28 19:34:46","HPC Other Issue:  Permission Denied on /umbc/rs/pi_cichoku/users/md43972/model During Slurm Job Execution",""
"3233701","70595501","2025-07-29 16:13:01","HPC Other Issue: Two technical reports to schedule",""
"3233913","70900964","2025-08-13 20:05:42","HPC Other Issue: Ollama execution on chip",""
"3233960","70711085","2025-08-04 21:33:08","HPC Other Issue: funnt error message while submitting jobs, but they appear to run",""
"3234116","70592928","2025-07-29 15:10:58","HPC User Account: mmoody1 in Student Group",""
"3234239","70624296","2025-07-30 18:56:56","HPC New Group: pi_lujiec",""
"3234355","70599809","2025-07-29 18:15:41","Test for Ramin",""
"3234476","70829258","2025-08-11 15:03:19","HPC Slurm/Software Issue: Numpy error: machine doesn't support: (AVX512_CNL).",""
"3234718","70806276","2025-08-08 18:33:55","Research Storage Migration to Ceph Cluster",""
"3234853","70694744","2025-08-04 15:37:09","HPC User Account: strow in pi_strow",""
"3235189","70629481","2025-07-30 23:59:09","HPC Other Issue: Require more memory (>550GB)",""
"3235271","70642712","2025-07-31 17:01:16","HPC Slurm/Software Issue: Software unavailable",""
"3235730","70644755","2025-07-31 17:55:51","HPC User Account: mmoody1 in fanza",""
"3235826","70651200","2025-07-31 20:45:45","HPC User Account: akhilk1 in halem",""
"3236164","70662612","2025-08-01 15:57:01","HPC Slurm/Software Issue: How to Cancel Jobs in Queue",""
"3236197","72245211","2025-10-13 18:26:37","RCD Consult: Server for AI Project",""
"3236210","70663099","2025-08-01 16:12:42","NVivo software request for student",""
"3236298","71451949","2025-09-04 14:28:45","HPC User Account: cmat in cmat",""
"3236662","70710588","2025-08-04 20:50:11","HPC Other Issue: Large memory issue",""
"3237101","70911958","2025-08-14 14:43:07","HPC User Account: venkata5 in IRAL Lab",""
"3237138","70899380","2025-08-13 19:28:05","HPC Slurm/Software Issue: JOBS FAILING/ MODULE ERRORS on GPU Partition",""
"3237832","70783062","2025-08-07 17:55:56","HPC User Account: bennettj in Bennett",""
"3238305","70730550","2025-08-05 18:00:31","HPC Other Issue: /asl/ftp/incoming not working",""
"3238861","70736271","2025-08-05 20:03:12","HPC Other Issue: Plese add Connor Silbiger to my group",""
"3239251","70763520","2025-08-06 23:48:17","HPC Other Issue: Requesting to reserve GPU memory on chip",""
"3239359","70832251","2025-08-11 15:51:27","HPC Other Issue: how many jobs can slurm  ""array"" handle",""
"3239433","70779384","2025-08-07 16:04:46","HPC User Account: aahmed17 in Mdata Lab/iHARP",""
"3239801","70919508","2025-08-14 17:56:14","HPC Slurm/Software Issue: Request for Access ¿ Permission Denied to /umbc/rs/pi_cichoku on CHIP GPU Node",""
"3239868","70857444","2025-08-12 14:52:15","HPC Other Issue: slurm sleeping, why?",""
"3240145","70949954","2025-08-15 22:49:00","Common Name: asl.umbc.edu - Expires : 08/19/2025",""
"3240358","70928156","2025-08-15 00:15:19","HPC Other Issue: No space on the device--device full",""
"3240527","70804050","2025-08-08 17:32:17","HPC New Group: pi_aysegult",""
"3240647","70902005","2025-08-13 20:30:37","HPC Other Issue: Matlab license error",""
"3241434","70826392","2025-08-11 14:06:53","HPC Other Issue: c24-52 : cannot log in",""
"3242104","70984948","2025-08-18 18:28:57","Software availability on HPC (chip)",""
"3242642","70846639","2025-08-11 21:21:13","HPC Other Issue: Unable to ssh into chip cluster",""
"3242643","70846861","2025-08-11 21:36:13","HPC Other Issue: not be able to connect",""
"3242679","70846621","2025-08-11 21:20:17","HPC Other Issue: Chip login issue",""
"3242813","70853214","2025-08-12 13:08:18","HPC Other Issue: Port forwarding",""
"3242831","70917960","2025-08-14 17:05:50","HPC Slurm/Software Issue: OSError: [Errno 28] No space left on device",""
"3243249","70867631","2025-08-12 18:18:43","HPC Slurm/Software Issue: Submitting jobs in Contributor Partitions",""
"3243275","70862657","2025-08-12 16:46:14","HPC User Account: musman3 in Student Group",""
"3243297","70881906","2025-08-13 13:40:02","HPC User Account: musman3 in tjo",""
"3244009","70886468","2025-08-13 14:56:40","HPC New Group: pi_djturner",""
"3244480","70917536","2025-08-14 16:51:54","HPC User Account: gobbert in Student Group",""
"3244918","70918194","2025-08-14 17:16:32","Large space for ML training datset",""
"3245081","70942699","2025-08-15 18:01:23","HPC Slurm/Software Issue: bitsandbytes library load error: Configured CUDA binary not found",""
"3245219","70934759","2025-08-15 13:55:18","HPC User Account: fsafavi1 in particle therapy",""
"3245429","71293061","2025-08-28 12:59:05","HPC Other Issue: Chip (previously Taki) account to be transferred to Professor Younis's group",""
"3245853","70947274","2025-08-15 19:54:16","HPC Other Issue: Making directories under common",""
"3245857","71088395","2025-08-21 17:42:21","HPC Slurm/Software Issue: Heasoft install",""
"3245898","70943177","2025-08-15 18:12:15","HPC User Account: jasonr2 in keke_chen",""
"3246512","70987684","2025-08-18 19:07:26","HPC Other Issue: Requesting help to submit the job",""
"3246824","70958728","2025-08-17 22:03:42","HPC Slurm/Software Issue: General slurm issue",""
"3246838","70958839","2025-08-17 22:48:28","HPC Slurm/Software Issue: squeue not working",""
"3246852","71387774","2025-09-02 17:00:59","HPC Slurm/Software Issue: libpng.so and libwrap.so dependencies",""
"3248789","71201804","2025-08-25 21:34:23","Need help with updated storage (Research Volumes)",""
"3250512","71086121","2025-08-21 16:47:08","HPC User Account: msaglam1 in -",""
"3251019","71093608","2025-08-21 19:24:11","HPC Other Issue: Students cannot access chip",""
"3251176","71087088","2025-08-21 17:12:31","HPC User Account: cnorset1 in pi_aysegult",""
"3251701","71201542","2025-08-25 21:21:22","HPC Slurm/Software Issue: ERROR: Could not install packages due to an OSError: [Errno 28] No space left on device",""
"3252267","71121835","2025-08-22 18:46:00","HPC Other Issue: Requesting H100 for 30B parameter model",""
"3253414","71639199","2025-09-12 17:25:35","HPC Other Issue: Class accounts for Math 447/627 students",""
"3253736","71200996","2025-08-25 21:04:55","HPC Other Issue: Unable to access CHIP",""
"3253841","72244864","2025-10-13 18:12:57","DUA with CCBC-Questions",""
"3254000","71200181","2025-08-25 20:45:25","HPC Other Issue: Chip Downtime",""
"3254005","71211771","2025-08-26 13:34:34","HPC Other Issue: no connection to chip from outside",""
"3254007","71200352","2025-08-25 20:49:13","HPC Other Issue: Cant connect to chip",""
"3254244","71199544","2025-08-25 20:33:09","HPC Other Issue: Unable to access files on CHIP since this morning's outage",""
"3254269","71194450","2025-08-25 19:21:48","HPC Other Issue: cannot access folders",""
"3254273","71194544","2025-08-25 19:22:46","HPC Slurm/Software Issue: Cannot access working directories",""
"3254332","71195187","2025-08-25 19:30:08","HPC Other Issue: Permissions Issues",""
"3254400","71200441","2025-08-25 20:52:35","HPC Other Issue: Lost access to /umbc/rs/pi_donengel/users/jbaker15/doom",""
"3254721","71310642","2025-08-28 17:33:40","HPC Slurm/Software Issue: conda issues",""
"3255302","71742627","2025-09-16 21:09:29","iHARP: AWS -- Add useres to AWS projects",""
"3255308","72245081","2025-10-13 18:22:52","iHARP: AWS Account",""
"3255322","71868883","2025-09-22 20:30:00","iHARP: AWS New user + add to account",""
"3255328","71349639","2025-08-29 18:40:04","iHARP: AWS User Report",""
"3255454","71227029","2025-08-26 17:08:38","UMBC HPCF",""
"3255485","71230708","2025-08-26 18:10:33","HPC User Account: bkale1 in pi_mlyu",""
"3256084","71339851","2025-08-29 15:08:45","HPC Other Issue: Getting error on chip",""
"3256116","71291511","2025-08-28 12:32:49","HPC Other Issue: chip does not allow login",""
"3256263","71267853","2025-08-27 16:42:08","HPC Other Issue: PI Group Creation",""
"3257585","71293114","2025-08-28 13:00:12","HPC User Account: justinc4 in Student Group",""
"3258113","71338663","2025-08-29 14:45:48","HPC Other Issue: Which GPU is fast?",""
"3258199","71390771","2025-09-02 17:46:36","HPC Slurm/Software Issue: ecCodes Module Installation",""
"3258270","71317701","2025-08-28 19:24:37","HPC Other Issue: how to get h100 gpu",""
"3259121","71960110","2025-09-26 14:15:26","HPC Other Issue: Add collaborators to my Unix group",""
"3259589","71386660","2025-09-02 16:39:04","HPC User Account: mesfinh1 in statistics",""
"3259745","71374212","2025-09-02 13:37:25","HPC Other Issue: Error Submitting Job with Reserved GPU",""
"3260523","72186877","2025-10-09 15:53:06","HPC Slurm/Software Issue: Problem with mpi4py",""
"3260816","71403384","2025-09-02 20:47:43","HPC User Account: fatemat1 in Student Group",""
"3261039","71404310","2025-09-02 22:05:14","HPC Other Issue: so when is the cluster down, today or tomorrow???",""
"3261046","71638372","2025-09-12 17:03:09","HPC Other Issue: GPU reservation.",""
"3261556","71424356","2025-09-03 16:24:46","HPC Other Issue: Dedicated access to GPU nodes",""
"3261710","71481618","2025-09-05 14:33:14","HPC User Account: laramar in LARA Lab",""
"3261717","71427968","2025-09-03 17:30:43","HPC Other Issue: Access to chip",""
"3261770","71460823","2025-09-04 17:41:57","HPC Slurm/Software Issue: Cant login to CHIP",""
"3261878","71497275","2025-09-05 20:07:52","HPC User Account: zreeves1 in pi_foord",""
"3262013","71711597","2025-09-15 19:30:39","HPC User Account: sherman in Protocol Analysis Lab",""
"3262108","71643953","2025-09-12 19:24:32","Broken Links",""
"3262166","71494139","2025-09-05 18:51:48","HPC Slurm/Software Issue: Adding Haskell/CPSA4 Module(s) to the Cluster",""
"3262228","71448006","2025-09-04 12:51:29","HPC Slurm/Software Issue: Cannot login to chip server",""
"3262241","71443241","2025-09-04 00:19:16","HPC Other Issue: No Access to Chip",""
"3262257","71479333","2025-09-05 13:58:26","HPC Other Issue: Login not working on CHIP",""
"3262299","71457171","2025-09-04 16:11:50","HPC Other Issue: How to use ollama",""
"3262441","71641844","2025-09-12 18:21:51","HPC Other Issue: Access to Chip",""
"3262473","71453983","2025-09-04 15:06:45","HPC Other Issue: x11 forwarding broken",""
"3262687","71458435","2025-09-04 16:47:22","HPC Other Issue: ""no such user"" on RTX 8000 nodes",""
"3262735","71482015","2025-09-05 14:39:35","HPC Slurm/Software Issue: JOB PREEMPTION: Job was emptied after 2 hours instead of 72 hours",""
"3262780","71488897","2025-09-05 16:36:57","HPC Slurm/Software Issue: Issues with submitting the jobs",""
"3262811","71727616","2025-09-16 15:34:19","HPC User Account: m427 in Student Group",""
"3263154","71478633","2025-09-05 13:45:52","HPC Other Issue: Issue with Contributed Node in Partition pi_jianwu",""
"3263173","71479632","2025-09-05 14:02:00","HPC User Account: kentd1 in UMBC DAMS Research Group",""
"3263626","71544060","2025-09-09 13:17:19","HPC New Group: pi_dgarcia5",""
"3263634","72351245","2025-10-17 16:32:53","Migrating Research Storage Volume to Ceph Cluster - pi_adamb",""
"3263699","72346780","2025-10-17 14:27:49","Migrating Research Storage Volume to Ceph Cluster - pi_almcewen",""
"3263702","72397510","2025-10-21 15:50:55","Migrating Research Storage Volume to Ceph Cluster - pi_amita",""
"3263703","72517688","2025-10-27 22:17:56","Migrating Research Storage Volume to Ceph Cluster - pi_abiswas",""
"3263706","71641989","2025-09-12 18:27:05","Migrating Research Storage Volume to Ceph Cluster",""
"3263709","71555100","2025-09-09 17:00:52","Migrating Research Storage Volume to Ceph Cluster",""
"3263713","71701929","2025-09-15 15:57:57","Migrating Research Storage Volume to Ceph Cluster",""
"3263718","71536925","2025-09-08 20:50:31","[09/08] research volume storage",""
"3263719","72396743","2025-10-21 15:35:45","Migrating Research Storage Volume to Ceph Cluster - pi_bjowen",""
"3263721","72539382","2025-10-28 19:43:13","Migrating Research Storage Volume to Ceph Cluster - pi_bernardk",""
"3263723","72456062","2025-10-23 15:43:52","Migrating Research Storage Volume to Ceph Cluster - pi_wolson",""
"3263728","71796026","2025-09-18 18:35:14","Migrating Research Storage Volume to Ceph Cluster",""
"3263734","72517740","2025-10-27 22:21:05","Migrating Research Storage Volume to Ceph Cluster - pi_romero",""
"3263737","72699653","2025-11-04 01:32:23","Migrating Research Storage Volume to Ceph Cluster - pi_eggleton",""
"3263738","72093328","2025-10-03 20:06:01","Migrating Research Storage Volume to Ceph Cluster - pi_nicholas",""
"3263950","71620976","2025-09-11 19:27:22","HPC Other Issue: Permission denied deleting directory on Chip cluster ¿ request support",""
"3264159","71557510","2025-09-09 17:46:38","Storage: Request for more storage allocation",""
"3264533","72323734","2025-10-16 14:15:08","Omeka S server",""
"3264549","71526259","2025-09-08 17:17:35","HPC Slurm/Software Issue: Ollama Module Issues and Faulty Nodes?",""
"3264577","71525176","2025-09-08 16:53:52","HPC User Account: ckumbas1 in MLSP",""
"3264580","71554634","2025-09-09 16:55:34","HPC User Account: tajdida1 in MLSP",""
"3264810","71945872","2025-09-25 16:24:52","HPC Slurm/Software Issue: MPI network error in slurm jobs",""
"3264837","71692275","2025-09-15 13:17:30","HPC Other Issue: cudnn out dated",""
"3265117","72349641","2025-10-17 15:59:21","Migrating Research Storage Volume to Ceph Cluster - pi_weltyc",""
"3265121","72725809","2025-11-04 18:28:52","Migrating Research Storage Volume to Ceph Cluster - pi_menyuk",""
"3265127","72612701","2025-10-30 23:25:47","Migrating Research Storage Volume to Ceph Cluster - pi_cmat",""
"3265132","72517720","2025-10-27 22:19:34","Migrating Research Storage Volume to Ceph Cluster - pi_bailey",""
"3265136","72456014","2025-10-23 15:42:58","Migrating Research Storage Volume to Ceph Cluster - pi_meyer",""
"3265141","72455888","2025-10-23 15:40:03","Migrating Research Storage Volume to Ceph Cluster - pi_simsek",""
"3265146","71808985","2025-09-19 14:15:37","Migrating Research Storage Volume to Ceph Cluster - pi_ferraro",""
"3265158","72352593","2025-10-17 17:13:06","Migrating Research Storage Volume to Ceph Cluster - pi_gszeto",""
"3265165","72397392","2025-10-21 15:48:39","Migrating Research Storage Volume to Ceph Cluster - pi_hpirsiav",""
"3265167","71589913","2025-09-10 18:00:44","Migrating Research Storage Volume to Ceph Cluster - pi_hbarbosa",""
"3265171","72517950","2025-10-27 23:01:58","Migrating Research Storage Volume to Ceph Cluster - pi_songh",""
"3265808","71560947","2025-09-09 18:43:36","HPC New Group: pi_sjkim",""
"3266123","71591218","2025-09-10 18:21:21","HPC User Account: pthatam1 in Student Group",""
"3266593","71631433","2025-09-12 13:54:15","HPC Slurm/Software Issue: Conda",""
"3266653","71868207","2025-09-22 20:13:14","iHARP: AWS New User -- Super User",""
"3266664","71593075","2025-09-10 18:45:38","HPC Slurm/Software Issue: SBATCH Invalid Job Specification",""
"3267228","71643727","2025-09-12 19:16:42","HPC New Group: pi_dreynold",""
"3267293","71631760","2025-09-12 14:03:35","HPC Other Issue: Add users to Unix group",""
"3268198","71962502","2025-09-26 15:31:49","Migrating Research Storage Volume to Ceph Cluster - pi_erill",""
"3268201","72416262","2025-10-22 01:37:54","Migrating Research Storage Volume to Ceph Cluster - pi_jfoulds",""
"3268204","72397603","2025-10-21 15:53:09","Migrating Research Storage Volume to Ceph Cluster - pi_jameslo",""
"3268210","71752514","2025-09-17 14:52:39","Migrating Research Storage Volume to Ceph Cluster - jkestner",""
"3268228","72397869","2025-10-21 15:57:10","Migrating Research Storage Volume to Ceph Cluster - pi_jleach",""
"3268229","72397981","2025-10-21 15:59:20","Migrating Research Storage Volume to Ceph Cluster - pi_jsleem1",""
"3268234","71642131","2025-09-12 18:30:52","Migrating Research Storage Volume to Ceph Cluster - pi_zweck",""
"3268236","72487453","2025-10-24 19:52:16","Migrating Research Storage Volume to Ceph Cluster - pi_squire",""
"3268239","71944153","2025-09-25 15:38:38","Migrating Research Storage Volume to Ceph Cluster - pi_bennettj",""
"3268244","72306344","2025-10-15 16:04:09","Migrating Research Storage Volume to Ceph Cluster - pi_jbrook1",""
"3268246","72399390","2025-10-21 16:18:31","Migrating Research Storage Volume to Ceph Cluster - pi_lujiec",""
"3268247","72218174","2025-10-11 03:11:31","Migrating Research Storage Volume to Ceph Cluster - pi_kekechen",""
"3268248","72091734","2025-10-03 19:32:32","Migrating Research Storage Volume to Ceph Cluster - pi_omland",""
"3268249","72398036","2025-10-21 16:00:44","Migrating Research Storage Volume to Ceph Cluster - pi_kalpakis",""
"3268251","72329501","2025-10-16 17:01:19","Migrating Research Storage Volume to Ceph Cluster - pi_boot",""
"3268256","71797902","2025-09-18 19:20:34","Migrating Research Storage Volume to Ceph Cluster - pi_leizhang",""
"3268259","72486300","2025-10-24 19:20:28","Migrating Research Storage Volume to Ceph Cluster - pi_lipimuk1",""
"3268261","72351229","2025-10-17 16:31:53","Migrating Research Storage Volume to Ceph Cluster - pi_lkelly",""
"3268263","72721197","2025-11-04 17:12:38","Migrating Research Storage Volume to Ceph Cluster - pi_manas",""
"3268264","72210836","2025-10-10 17:13:32","Migrating Research Storage Volume to Ceph Cluster - pi_olano",""
"3268265","71884001","2025-09-23 16:02:30","Migrating Research Storage Volume to Ceph Cluster - pi_mkann",""
"3268267","72488934","2025-10-24 21:06:25","Migrating Research Storage Volume to Ceph Cluster - pi_mariedj",""
"3268270","72477920","2025-10-24 14:59:23","Migrating Research Storage Volume to Ceph Cluster - pi_marten",""
"3268273","72271262","2025-10-14 18:53:47","Migrating Research Storage Volume to Ceph Cluster - pi_mbaker",""
"3268426","71728209","2025-09-16 15:48:57","HPC User Account: yifanh1 in pi_dreynold",""
"3268494","71702447","2025-09-15 16:06:06","HPC Slurm/Software Issue: Storage Issues",""
"3272079","71712153","2025-09-15 19:42:07","HPC New Group: pi_smitha",""
"3272116","71789147","2025-09-18 16:00:22","HPC Other Issue: matlab plotting issues",""
"3272362","71713287","2025-09-15 20:00:05","HPC Slurm/Software Issue: RuntimeError: Data processing error: CAS service error : IO Error: No space left on device (os error 28)",""
"3272500","71711413","2025-09-15 19:27:54","HPC Slurm/Software Issue: Updates on RT #3262013",""
"3272538","71730569","2025-09-16 16:33:11","Access to CHIP",""
"3272578","71753532","2025-09-17 15:11:10","pi_sherman: Reserach Volume Ceph Migration",""
"3272780","71729399","2025-09-16 16:10:08","HPC User Account: cj48611 in pi_ksolaima",""
"3272781","71729046","2025-09-16 16:03:32","HPC User Account: ktobden1 in pi_ksolaima",""
"3272783","71883080","2025-09-23 15:46:19","HPC Other Issue: Storage Inquiries",""
"3272820","71791192","2025-09-18 16:50:14","HPC Other Issue: Frequent Chip Deactivation Issue",""
"3272833","71730120","2025-09-16 16:25:08","HPC Slurm/Software Issue: Installing new commands within Stata program on chip",""
"3272860","71728541","2025-09-16 15:54:13","HPC User Account: dashonm1 in pi_dreynold",""
"3273118","71880751","2025-09-23 15:01:11","Access to CUERE Servers",""
"3273570","71893498","2025-09-23 19:35:40","HPC Other Issue: Deleting data from an user in PI group",""
"3273828","71810005","2025-09-19 14:45:21","Subnet Access to NFS Exports",""
"3275061","72029609","2025-09-30 21:55:43","HPC User Account: wtan1 in SONG",""
"3275919","72056190","2025-10-02 13:27:29","HPC Slurm/Software Issue: SSH Connection closing",""
"3276158","71883577","2025-09-23 15:55:11","HPC User Account: binodrb in Drill Pipeline",""
"3276232","71818619","2025-09-19 19:00:26","HPC User Account: samihere in pi_dreynold",""
"3276393","72318557","2025-10-16 02:24:52","Migrating Research Storage Volume to Ceph Cluster - pi_gobbert",""
"3276394","72454522","2025-10-23 15:12:16","Migrating Research Storage Volume to Ceph Cluster - pi_mlyu",""
"3276396","71998017","2025-09-29 19:09:21","Migrating Research Storage Volume to Ceph Cluster - pi_burnsm",""
"3276397","71821853","2025-09-19 20:40:16","Migrating Research Storage Volume to Ceph Cluster - pi_hayden",""
"3276398","71846834","2025-09-22 17:11:01","Migrating Research Storage Volume to Ceph Cluster - pi_summers",""
"3276399","72422276","2025-10-22 13:54:04","Migrating Research Storage Volume to Ceph Cluster - pi_halem",""
"3276401","72337030","2025-10-16 19:32:59","Migrating Research Storage Volume to Ceph Cluster - pi_nagaraj",""
"3276406","72732023","2025-11-04 20:30:04","Migrating Research Storage Volume to Ceph Cluster - pi_nkarimi",""
"3276408","72639730","2025-10-31 18:19:42","Migrating Research Storage Volume to Ceph Cluster - pi_rahm0054",""
"3276410","72506997","2025-10-27 16:29:06","Migrating Research Storage Volume to Ceph Cluster - pi_nilanb",""
"3276703","71889909","2025-09-23 18:09:43","HPC Slurm/Software Issue: slurm_load_jobs error",""
"3276836","72407397","2025-10-21 19:09:44","GraphRag Implementation question/issue",""
"3277050","71889383","2025-09-23 17:58:14","HPC Other Issue: X11",""
"3277190","71989133","2025-09-29 15:22:49","HPC Other Issue: Connection Issue on Chip",""
"3277289","72016054","2025-09-30 14:45:22","HPC Other Issue: Can users run cronjob on chip?",""
"3278233","72146362","2025-10-07 18:44:53","HPC Other Issue: Need Space in Chip",""
"3278275","71894647","2025-09-23 20:05:03","HPC Slurm/Software Issue: Issues after migration",""
"3278706","72688130","2025-11-03 18:20:01","Migrating Research Storage Volume to Ceph Cluster - pi_ndwalker",""
"3278712","72456792","2025-10-23 15:58:38","Migrating Research Storage Volume to Ceph Cluster - pi_panos",""
"3278717","72088393","2025-10-03 17:46:23","Migrating Research Storage Volume to Ceph Cluster - pi_pwzhai",""
"3278721","72456085","2025-10-23 15:44:34","Migrating Research Storage Volume to Ceph Cluster - pi_rheingan",""
"3278728","71885145","2025-09-23 16:29:42","HPC New Group: pi_stmiller",""
"3278729","72527369","2025-10-28 14:41:28","Migrating Research Storage Volume to Ceph Cluster - pi_rajangul",""
"3278736","72439049","2025-10-22 19:18:19","Migrating Research Storage Volume to Ceph Cluster - pi_rvinjam1",""
"3278739","72210739","2025-10-10 17:10:12","Migrating Research Storage Volume to Ceph Cluster - pi_rlolachi",""
"3278741","72218242","2025-10-11 04:07:01","Migrating Research Storage Volume to Ceph Cluster - pi_hoff",""
"3278750","72539070","2025-10-28 19:36:05","Migrating Research Storage Volume to Ceph Cluster - pi_rtyler",""
"3278754","72215767","2025-10-10 19:46:01","Migrating Research Storage Volume to Ceph Cluster - pi_roma",""
"3278759","72454738","2025-10-23 15:16:23","Migrating Research Storage Volume to Ceph Cluster - pi_psanjay",""
"3278767","72254151","2025-10-14 12:19:38","Migrating Research Storage Volume to Ceph Cluster - pi_sjkim",""
"3278768","72518561","2025-10-28 00:38:12","Migrating Research Storage Volume to Ceph Cluster - pi_baek",""
"3278774","72699663","2025-11-04 01:33:29","Migrating Research Storage Volume to Ceph Cluster - pi_shil",""
"3278812","72469752","2025-10-23 23:39:28","Migrating Research Storage Volume to Ceph Cluster - pi_sblee",""
"3278815","72735260","2025-11-04 21:44:11","Migrating Research Storage Volume to Ceph Cluster - pi_freeland",""
"3278817","72454801","2025-10-23 15:18:44","Migrating Research Storage Volume to Ceph Cluster - pi_sguimond",""
"3278821","72352677","2025-10-17 17:16:07","Migrating Research Storage Volume to Ceph Cluster - pi_hoban",""
"3278823","72603638","2025-10-30 17:13:58","Migrating Research Storage Volume to Ceph Cluster - pi_sminkoff",""
"3278826","72205421","2025-10-10 14:39:51","Migrating Research Storage Volume to Ceph Cluster - pi_gokhale",""
"3278830","72620875","2025-10-31 14:31:27","Migrating Research Storage Volume to Ceph Cluster - pi_tgood",""
"3278834","72735136","2025-11-04 21:37:28","Migrating Research Storage Volume to Ceph Cluster - pi_finin",""
"3278893","71889442","2025-09-23 17:59:02","HPC Other Issue: No X11 forwarding",""
"3279121","72454642","2025-10-23 15:13:36","Migrating Research Storage Volume to Ceph Cluster - pi_tinoosh",""
"3279123","72721147","2025-11-04 17:12:33","Migrating Research Storage Volume to Ceph Cluster - pi_tsvetan",""
"3279124","72146286","2025-10-07 18:44:10","Migrating Research Storage Volume to Ceph Cluster - pi_adali",""
"3279127","71955406","2025-09-26 03:24:09","Migrating Research Storage Volume to Ceph Cluster - pi_tjo",""
"3279128","72620242","2025-10-31 14:16:25","Migrating Research Storage Volume to Ceph Cluster - pi_tsimo1",""
"3279185","71953901","2025-09-25 20:43:52","HPC Slurm/Software Issue: Backup/ Snapshot of Data",""
"3279219","72013071","2025-09-30 13:53:40","HPC Slurm/Software Issue: sbatch: error: Batch job submission failed: Invalid partition name specified",""
"3279439","72454720","2025-10-23 15:15:24","Migrating Research Storage Volume to Ceph Cluster - pi_vjaneja",""
"3279443","72454844","2025-10-23 15:19:57","Migrating Research Storage Volume to Ceph Cluster - pi_martins",""
"3279447","72474983","2025-10-24 13:45:15","Migrating Research Storage Volume to Ceph Cluster - pi_wzhu",""
"3279452","72207321","2025-10-10 15:25:23","Migrating Research Storage Volume to Ceph Cluster - pi_xxu",""
"3279454","72456680","2025-10-23 15:56:25","Migrating Research Storage Volume to Ceph Cluster - pi_shih",""
"3279458","72462068","2025-10-23 17:59:17","Migrating Research Storage Volume to Ceph Cluster - pi_yelu",""
"3279461","72207365","2025-10-10 15:27:54","Migrating Research Storage Volume to Ceph Cluster - pi_yihuang",""
"3279463","72331965","2025-10-16 18:11:03","Migrating Research Storage Volume to Ceph Cluster - pi_yujinz",""
"3279464","72660911","2025-11-03 15:23:31","Migrating Research Storage Volume to Ceph Cluster - pi_yuliliu",""
"3279592","72398692","2025-10-21 16:06:10","Migrating Research Storage Volume to Ceph Cluster - pi_limadri1",""
"3279595","72699615","2025-11-04 01:27:24","Migrating Research Storage Volume to Ceph Cluster - pi_draga",""
"3279598","72527688","2025-10-28 14:45:42","Migrating Research Storage Volume to Ceph Cluster - pi_tangborn",""
"3279600","72093279","2025-10-03 20:05:23","Migrating Research Storage Volume to Ceph Cluster - pi_miller",""
